Latitud,Longitd,GLIMS_I,Type,M_Basin,Basin,Sub_bsn,Area,Altitud,Imag_ID,ID,Dist_gr,Gr_fed,GLOF,SmmrPrZ,WtTmpZn,area1990,area2018,area2005,mb_mean,mb_sd,mb_median,mb_q25,mb_q75,region
28.279000000000000,89.992999999999995,GL089993E28279N,M(e),Brahmaputra,Yarlung Zangbo,Nianchu,0.019000000000000,"5091","LE71380402006018EDC0; LT51380402005327B*","11600",450.000000000000000,"1",0.000000000000000,mod_dry,warm,0.316917000000000,0.341322000000000,0.019251271254796,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
28.276000000000000,89.991000000000000,GL089991E28276N,M(e),Brahmaputra,Yarlung Zangbo,Nianchu,0.026000000000000,"5087","LE71380402006018EDC0; LT51380402005327B*","11601",127.279220581000004,"1",0.000000000000000,mod_dry,warm,0.316917000000000,0.341322000000000,0.025712696357291,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
28.239999999999998,89.918000000000006,GL089918E28240N,M(e),Brahmaputra,Yarlung Zangbo,Nianchu,0.012000000000000,"5596","LE71380402006018EDC0; LT51380402005327B*","11602",484.664825439000026,"1",0.000000000000000,mod_dry,mod_cold,0.000000000000000,0.011549000000000,0.011561963007497,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
28.196999999999999,90.602000000000004,GL090602E28197N,M(e),Brahmaputra,Manas,Kurichu,0.030000000000000,"5366","LE71380402006018EDC0; LT51380402005327B*","11605",90.000000000000000,"1",0.000000000000000,mod_wet,mod_warm,0.000000000000000,0.000000000000000,0.030483931999791,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
28.202000000000002,90.543000000000006,GL090543E28202N,M(e),Brahmaputra,Manas,Kurichu,0.018000000000000,"5770","LE71380402006018EDC0; LT51380402005327B*","11606",90.000000000000000,"1",0.000000000000000,mod_wet,mod_cold,0.008980000000000,0.015420000000000,0.018260704425260,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
28.088999999999999,90.742000000000004,GL090742E28089N,M(e),Brahmaputra,Manas,Kurichu,0.027000000000000,"5115","LE71380402006018EDC0; LT51380402005327B*","11608",458.911743163999972,"1",0.000000000000000,mod_wet,mod_warm,0.000000000000000,0.000000000000000,0.026587754833303,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
28.146000000000001,89.897000000000006,GL089897E28146N,M(e),Brahmaputra,Punatsangchu,Phochu,0.034000000000000,"5118","LE71380402006018EDC0; LT51380402005327B*","11610",254.558441162000008,"1",0.000000000000000,mod_wet,mod_warm,0.000000000000000,0.049581000000000,0.033964225250548,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
27.931999999999999,90.507000000000005,GL090507E27932N,M(o),Brahmaputra,Manas,Mangdechu,0.019000000000000,"5067","LE71380412007357SGS0; LE71380412007325P*","11638",90.000000000000000,"1",0.000000000000000,mod_wet,mod_warm,0.017246000000000,0.021551000000000,0.018789643849818,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
27.844000000000001,90.331000000000003,GL090331E27844N,M(e),Brahmaputra,Manas,Mangdechu,0.014000000000000,"5010","LE71380412007357SGS0; LE71380412007325P*","11643",969.329650879000042,"1",0.000000000000000,mod_wet,mod_warm,0.013240000000000,0.011617000000000,0.013667411272774,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
27.850999999999999,90.313000000000002,GL090313E27851N,M(o),Brahmaputra,Manas,Mangdechu,0.021000000000000,"5046","LE71380412007357SGS0; LE71380412007325P*","11645",829.758972168000014,"1",0.000000000000000,mod_wet,warm,0.025375000000000,0.029014000000000,0.021118994225975,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
27.890999999999998,90.238000000000000,GL090238E27891N,M(o),Brahmaputra,Punatsangchu,Phochu,0.048000000000000,"5032","LE71380412007357SGS0; LE71380412007325P*","11655",636.396118163999972,"1",0.000000000000000,mod_wet,mod_warm,0.034040000000000,0.040410000000000,0.048071332765546,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
27.891999999999999,90.248999999999995,GL090249E27892N,M(o),Brahmaputra,Punatsangchu,Phochu,0.023000000000000,"5104","LE71380412007357SGS0; LE71380412007325P*","11656",90.000000000000000,"1",0.000000000000000,mod_wet,mod_warm,0.018039000000000,0.018039000000000,0.022603091506504,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
